Station_ID,Station_Name,City,Date,PM2.5 (µg/m³),PM10 (µg/m³),NO₂ (µg/m³),SO₂ (µg/m³),CO (mg/m³),O₃ (µg/m³)
AHM05,Rakhial,Ahmedabad,20-06-2023,44.46,90.44,23.75,0.36,0.55,NaN
AHM05,Rakhial,Ahmedabad,21-06-2023,39.02,79.93,20.58,0.41,0.55,NaN
AHM05,Rakhial,Ahmedabad,22-06-2023,27.03,54.57,20.43,0.28,0.55,NaN
AHM05,Rakhial,Ahmedabad,23-06-2023,24.59,49.39,20.26,0.4,0.55,NaN
AHM05,Rakhial,Ahmedabad,24-06-2023,20.17,40.98,20.77,0.5,0.55,NaN
AHM05,Rakhial,Ahmedabad,25-06-2023,9.19,18.21,21.1,0.31,0.55,NaN
AHM05,Rakhial,Ahmedabad,26-06-2023,7.57,15.36,19.86,0.46,0.55,NaN
AHM05,Rakhial,Ahmedabad,27-06-2023,9.73,19.57,22.65,0.41,0.55,NaN
AHM05,Rakhial,Ahmedabad,28-06-2023,7.2,14.6,21.84,0.41,0.55,NaN
AHM05,Rakhial,Ahmedabad,29-06-2023,7.55,15.05,19.62,0.48,0.55,NaN
AHM05,Rakhial,Ahmedabad,30-06-2023,5.75,11.51,18.14,0.46,0.54,NaN
AHM05,Rakhial,Ahmedabad,01-07-2023,5.58,10.81,18.39,0.43,0.56,NaN
AHM05,Rakhial,Ahmedabad,02-07-2023,6.55,13.55,19.1,0.34,0.55,NaN
AHM05,Rakhial,Ahmedabad,03-07-2023,6.67,14.03,14.81,0.31,0.56,NaN
AHM05,Rakhial,Ahmedabad,04-07-2023,7.61,15.77,17.05,0.35,0.55,NaN
AHM05,Rakhial,Ahmedabad,05-07-2023,12.1,24,19.34,0.44,0.55,NaN
AHM05,Rakhial,Ahmedabad,06-07-2023,NaN,NaN,20.57,0.43,0.55,NaN
AHM05,Rakhial,Ahmedabad,07-07-2023,NaN,NaN,18.54,0.36,0.55,NaN
AHM05,Rakhial,Ahmedabad,08-07-2023,NaN,NaN,19.07,0.37,0.55,NaN
AHM05,Rakhial,Ahmedabad,09-07-2023,NaN,NaN,15.97,0.31,0.55,NaN
AHM05,Rakhial,Ahmedabad,10-07-2023,NaN,NaN,14.53,0.4,0.55,NaN
AHM05,Rakhial,Ahmedabad,11-07-2023,NaN,NaN,14.69,0.43,0.55,NaN
AHM05,Rakhial,Ahmedabad,12-07-2023,NaN,NaN,15.15,0.36,0.55,NaN
AHM05,Rakhial,Ahmedabad,13-07-2023,NaN,NaN,17.17,0.33,0.54,NaN
AHM05,Rakhial,Ahmedabad,14-07-2023,28.38,57,19.72,0.35,0.55,NaN
AHM05,Rakhial,Ahmedabad,15-07-2023,37.91,74.79,15.87,0.45,0.55,NaN
AHM05,Rakhial,Ahmedabad,16-07-2023,33.45,66.96,13.44,0.33,0.55,NaN
AHM05,Rakhial,Ahmedabad,17-07-2023,42.08,83.64,15.04,0.36,0.55,NaN
AHM05,Rakhial,Ahmedabad,18-07-2023,45.87,89.9,16.3,0.45,0.55,NaN
AHM05,Rakhial,Ahmedabad,19-07-2023,36.97,72.38,18.86,0.66,0.55,NaN
AHM05,Rakhial,Ahmedabad,20-07-2023,26.37,53.74,16.01,0.4,0.55,NaN
AHM05,Rakhial,Ahmedabad,21-07-2023,26.73,55.49,15.05,0.34,0.55,NaN
AHM05,Rakhial,Ahmedabad,22-07-2023,30.11,59.86,15.88,0.37,0.55,NaN
AHM05,Rakhial,Ahmedabad,23-07-2023,117.01,61.99,17.92,0.2,0.55,NaN
AHM05,Rakhial,Ahmedabad,24-07-2023,16.29,33.87,NaN,0.34,0.55,NaN
AHM05,Rakhial,Ahmedabad,25-07-2023,24.16,49.08,NaN,0.3,0.55,NaN
AHM05,Rakhial,Ahmedabad,26-07-2023,29.22,59.05,NaN,0.29,0.55,NaN
AHM05,Rakhial,Ahmedabad,27-07-2023,41.31,82.57,NaN,0.24,2.3,NaN
AHM05,Rakhial,Ahmedabad,28-07-2023,34.73,68.65,NaN,NaN,4.28,NaN
AHM05,Rakhial,Ahmedabad,29-07-2023,38.05,76.66,NaN,NaN,4.58,NaN
AHM05,Rakhial,Ahmedabad,30-07-2023,29.05,58.02,NaN,NaN,4.11,NaN
AHM05,Rakhial,Ahmedabad,31-07-2023,24.83,49.26,NaN,NaN,3.2,NaN
AHM05,Rakhial,Ahmedabad,01-08-2023,23.53,47.12,110.32,NaN,1.29,NaN
AHM05,Rakhial,Ahmedabad,02-08-2023,33.85,68.56,NaN,NaN,NaN,NaN
AHM05,Rakhial,Ahmedabad,03-08-2023,49.63,100.87,NaN,NaN,NaN,NaN
AHM05,Rakhial,Ahmedabad,04-08-2023,44.68,89.2,28.76,2.44,NaN,NaN
AHM05,Rakhial,Ahmedabad,05-08-2023,44.93,89.39,26.66,2.38,NaN,NaN
AHM05,Rakhial,Ahmedabad,06-08-2023,40.6,80.96,26.17,2.3,NaN,NaN
AHM05,Rakhial,Ahmedabad,07-08-2023,45.53,90.77,26.46,2.39,NaN,NaN
AHM05,Rakhial,Ahmedabad,08-08-2023,43.38,86.76,26.39,2.33,NaN,NaN
AHM05,Rakhial,Ahmedabad,09-08-2023,47.93,94.19,25.51,2.39,NaN,NaN
AHM05,Rakhial,Ahmedabad,10-08-2023,42.26,83.75,25.28,2.38,NaN,NaN
AHM05,Rakhial,Ahmedabad,11-08-2023,45.43,90.57,26.18,2.45,NaN,NaN
AHM05,Rakhial,Ahmedabad,12-08-2023,43.72,86.69,23.42,2.3,NaN,NaN
AHM05,Rakhial,Ahmedabad,13-08-2023,37.93,76.3,21.73,2.29,NaN,NaN
AHM05,Rakhial,Ahmedabad,14-08-2023,35.09,70.39,21.36,2.37,NaN,NaN
AHM05,Rakhial,Ahmedabad,15-08-2023,32.77,65.76,22.56,2.3,NaN,NaN
AHM05,Rakhial,Ahmedabad,16-08-2023,35.91,72.6,21.02,2.36,NaN,NaN
AHM05,Rakhial,Ahmedabad,17-08-2023,48.76,96.88,19.88,2.33,NaN,NaN
AHM05,Rakhial,Ahmedabad,18-08-2023,50.74,100.55,14.84,2.34,NaN,NaN
AHM05,Rakhial,Ahmedabad,19-08-2023,52.06,103.21,16.8,2.37,NaN,NaN
AHM05,Rakhial,Ahmedabad,20-08-2023,32.27,63.54,17.63,2.24,NaN,NaN
AHM05,Rakhial,Ahmedabad,21-08-2023,43.27,85.05,21.52,2.4,NaN,NaN
AHM05,Rakhial,Ahmedabad,22-08-2023,42.72,84.75,18.54,2.28,NaN,NaN
AHM05,Rakhial,Ahmedabad,23-08-2023,29.2,60.24,17.75,2.29,NaN,NaN
AHM05,Rakhial,Ahmedabad,24-08-2023,30.45,64.47,18.53,2.51,NaN,NaN
AHM05,Rakhial,Ahmedabad,25-08-2023,35.64,73.28,19.21,2.54,NaN,NaN
AHM05,Rakhial,Ahmedabad,26-08-2023,42.55,85.79,20.54,2.53,NaN,NaN
AHM05,Rakhial,Ahmedabad,27-08-2023,47.3,95.43,17.82,2.37,NaN,NaN
AHM05,Rakhial,Ahmedabad,28-08-2023,41.96,85.36,18.96,2.4,NaN,NaN
AHM05,Rakhial,Ahmedabad,29-08-2023,38.66,77.73,18.89,2.39,NaN,NaN
AHM05,Rakhial,Ahmedabad,30-08-2023,39.37,78.22,15.79,3.5,NaN,NaN
AHM05,Rakhial,Ahmedabad,31-08-2023,46.01,92.67,23.1,6.57,NaN,NaN
AHM05,Rakhial,Ahmedabad,01-09-2023,53.36,106.99,24.35,8.74,NaN,NaN
AHM05,Rakhial,Ahmedabad,02-09-2023,56.35,112.5,13.7,7.13,NaN,NaN
AHM05,Rakhial,Ahmedabad,03-09-2023,49.99,97.69,11.46,8.79,NaN,NaN
AHM05,Rakhial,Ahmedabad,04-09-2023,49.72,98.35,11.5,6.38,NaN,NaN
AHM05,Rakhial,Ahmedabad,05-09-2023,43.29,85.8,12.93,6.17,NaN,NaN
AHM05,Rakhial,Ahmedabad,06-09-2023,50.19,103.3,13.83,5.49,NaN,NaN
AHM05,Rakhial,Ahmedabad,07-09-2023,32.2,68.81,17.13,5.32,NaN,NaN
AHM05,Rakhial,Ahmedabad,08-09-2023,30.21,65.31,14.8,5.71,NaN,NaN
AHM05,Rakhial,Ahmedabad,09-09-2023,29.25,59.75,12.27,5.19,NaN,NaN
AHM05,Rakhial,Ahmedabad,10-09-2023,33.78,68.64,11.03,5.34,NaN,NaN
AHM05,Rakhial,Ahmedabad,11-09-2023,31.36,63.26,12.66,5.44,NaN,NaN
AHM05,Rakhial,Ahmedabad,12-09-2023,27.84,57.35,11.4,5.35,NaN,NaN
AHM05,Rakhial,Ahmedabad,13-09-2023,26.69,55.31,11.92,5.43,NaN,NaN
AHM05,Rakhial,Ahmedabad,14-09-2023,32.65,66.08,12.87,6.44,NaN,NaN
AHM05,Rakhial,Ahmedabad,15-09-2023,43.02,85.53,15.3,7.26,NaN,NaN
AHM05,Rakhial,Ahmedabad,16-09-2023,33.52,68.74,12.18,6.9,NaN,NaN
AHM05,Rakhial,Ahmedabad,17-09-2023,14.9,29.91,10.05,5.22,NaN,NaN
AHM05,Rakhial,Ahmedabad,18-09-2023,14.58,30.78,15.03,5.26,NaN,NaN
AHM05,Rakhial,Ahmedabad,19-09-2023,13.88,29.12,10.74,5.28,NaN,NaN
AHM05,Rakhial,Ahmedabad,20-09-2023,14.13,28.36,11.82,5.14,NaN,NaN
AHM05,Rakhial,Ahmedabad,21-09-2023,NaN,NaN,NaN,NaN,NaN,NaN
AHM05,Rakhial,Ahmedabad,22-09-2023,144.12,297.44,NaN,6.56,NaN,NaN
AHM05,Rakhial,Ahmedabad,23-09-2023,30.92,61.03,NaN,5.66,NaN,NaN
AHM05,Rakhial,Ahmedabad,24-09-2023,NaN,NaN,NaN,NaN,NaN,NaN
AHM05,Rakhial,Ahmedabad,25-09-2023,59.73,130.79,39.57,6.45,NaN,NaN
AHM05,Rakhial,Ahmedabad,26-09-2023,59.8,130.26,20.11,5.2,NaN,NaN
AHM05,Rakhial,Ahmedabad,27-09-2023,59.97,130.72,14.51,5.29,NaN,NaN
AHM05,Rakhial,Ahmedabad,28-09-2023,60.24,130.6,12.83,4.18,NaN,NaN
AHM05,Rakhial,Ahmedabad,29-09-2023,60.2,130.31,13.61,1.94,NaN,NaN
AHM05,Rakhial,Ahmedabad,30-09-2023,60.51,130.5,12.26,1.79,NaN,NaN
AHM05,Rakhial,Ahmedabad,01-10-2023,60.42,130.02,11.4,2.97,0.44,NaN
AHM05,Rakhial,Ahmedabad,02-10-2023,60.12,130.24,10.44,3.84,2.5,6.55
AHM05,Rakhial,Ahmedabad,03-10-2023,60.1,131.17,7.9,4.43,0.05,13.3
AHM05,Rakhial,Ahmedabad,04-10-2023,60.28,130.63,6.58,4.92,1.17,15.25
AHM05,Rakhial,Ahmedabad,05-10-2023,60.07,130.78,7.05,5.79,0.83,18.59
AHM05,Rakhial,Ahmedabad,06-10-2023,60.23,130.71,7.07,3.95,0.34,23.06
AHM05,Rakhial,Ahmedabad,07-10-2023,60.43,130.86,6.3,3.67,0.61,23.71
AHM05,Rakhial,Ahmedabad,08-10-2023,60.23,130.59,6.19,3.85,0.41,24.06
AHM05,Rakhial,Ahmedabad,09-10-2023,60.46,130.5,4.8,3.17,0.24,24.33
AHM05,Rakhial,Ahmedabad,10-10-2023,60.24,130.33,5.17,3.25,0.44,23.96
AHM05,Rakhial,Ahmedabad,11-10-2023,57.47,122.83,6.86,5.1,1.2,25.68
AHM05,Rakhial,Ahmedabad,12-10-2023,84.78,175.87,6.74,4.18,0.93,32.45
AHM05,Rakhial,Ahmedabad,13-10-2023,82.63,173.08,5.82,4.29,0.41,27.2
AHM05,Rakhial,Ahmedabad,14-10-2023,96.56,203.84,6.54,5.01,0.51,30.53
AHM05,Rakhial,Ahmedabad,15-10-2023,57.91,123.35,3.93,5.49,1.09,26.51
AHM05,Rakhial,Ahmedabad,16-10-2023,56.67,117.85,5.1,4.03,1.38,23.52
AHM05,Rakhial,Ahmedabad,17-10-2023,60.57,124.16,4.77,5.31,0.7,20.61
AHM05,Rakhial,Ahmedabad,18-10-2023,71.82,146.06,4.41,4.51,1.26,14.05
AHM05,Rakhial,Ahmedabad,19-10-2023,81.79,171.19,4.54,3.64,1.15,18.49
AHM05,Rakhial,Ahmedabad,20-10-2023,74.41,158.88,4.79,3.44,0.73,21.86
AHM05,Rakhial,Ahmedabad,21-10-2023,81.52,172.53,5.06,4.34,1.3,20.33
AHM05,Rakhial,Ahmedabad,22-10-2023,88.43,183.92,6.98,5.92,0.89,21.19
AHM05,Rakhial,Ahmedabad,23-10-2023,83.83,174.29,5.09,4.12,0.77,20.07
AHM05,Rakhial,Ahmedabad,24-10-2023,82.64,171.75,4.13,8.1,1.59,21.74
AHM05,Rakhial,Ahmedabad,25-10-2023,105.45,214.97,3.98,4.98,0.57,21.28
AHM05,Rakhial,Ahmedabad,26-10-2023,124.69,255.47,3.56,6.98,0.48,17.91
AHM05,Rakhial,Ahmedabad,27-10-2023,101.75,208.62,3.1,6.68,0.5,21.49
AHM05,Rakhial,Ahmedabad,28-10-2023,111.25,230.13,2.93,7.88,0.51,21.67
AHM05,Rakhial,Ahmedabad,29-10-2023,77,164.48,2.34,4.8,0.49,23.26
AHM05,Rakhial,Ahmedabad,30-10-2023,83.41,178.1,2.33,5.76,0.47,27.27
AHM05,Rakhial,Ahmedabad,31-10-2023,88.11,190.39,2.34,9.59,0.49,25.75
AHM05,Rakhial,Ahmedabad,01-11-2023,98.89,209.83,2.64,6.99,0.49,23.33
AHM05,Rakhial,Ahmedabad,02-11-2023,79.03,167.46,2.25,5.15,0.46,27.88
AHM05,Rakhial,Ahmedabad,03-11-2023,107.15,223.35,2.29,6.31,0.5,24.28
AHM05,Rakhial,Ahmedabad,04-11-2023,122.38,255.31,2.3,5.23,1.09,26.38
AHM05,Rakhial,Ahmedabad,05-11-2023,107.79,224.97,3.23,8.07,0.1,28.52
AHM05,Rakhial,Ahmedabad,06-11-2023,83.79,176.77,2.94,6.92,0.05,29.89
AHM05,Rakhial,Ahmedabad,07-11-2023,115.71,240.13,2.8,7.22,0.41,31.51
AHM05,Rakhial,Ahmedabad,08-11-2023,127.68,263.13,3.09,7.34,0.81,30.64
AHM05,Rakhial,Ahmedabad,09-11-2023,135.64,276.71,3.38,7.06,0.77,29.16
AHM05,Rakhial,Ahmedabad,10-11-2023,137.35,281.25,3.28,6.61,0.68,37.52
AHM05,Rakhial,Ahmedabad,11-11-2023,73.44,157.15,2.6,4.54,1,29.55
AHM05,Rakhial,Ahmedabad,12-11-2023,67.11,150.6,2.02,6.05,1.16,36
AHM05,Rakhial,Ahmedabad,13-11-2023,130.16,208.41,3.04,7.85,1.31,30.99
AHM05,Rakhial,Ahmedabad,14-11-2023,87.13,181.58,3.2,5.32,1.17,35.69
AHM05,Rakhial,Ahmedabad,15-11-2023,53.51,118.16,2.77,4.09,1.09,43.84
AHM05,Rakhial,Ahmedabad,16-11-2023,52.15,116.26,2.49,3.81,1.22,49.46
AHM05,Rakhial,Ahmedabad,17-11-2023,61.03,133.77,2.28,4.29,1.13,40.63
AHM05,Rakhial,Ahmedabad,18-11-2023,75.28,159.99,2.67,5.66,0.83,32.41
AHM05,Rakhial,Ahmedabad,19-11-2023,73.51,158.67,2.87,4.25,0.62,32.28
AHM05,Rakhial,Ahmedabad,20-11-2023,73.29,157.58,2.63,4.55,0.65,31.13
AHM05,Rakhial,Ahmedabad,21-11-2023,81.81,170.7,2.74,4.51,1.04,28.86
AHM05,Rakhial,Ahmedabad,22-11-2023,97.75,199.5,3.33,6.27,0.65,20.09
AHM05,Rakhial,Ahmedabad,23-11-2023,89.23,185.23,2.81,5.12,0.65,19.07
AHM05,Rakhial,Ahmedabad,24-11-2023,64.43,137.6,2.74,4.53,0.28,30.96
AHM05,Rakhial,Ahmedabad,25-11-2023,48.6,105.39,2.62,4.85,0.61,34.6
AHM05,Rakhial,Ahmedabad,26-11-2023,36.73,78.49,3.18,5.62,0.32,13.29
AHM05,Rakhial,Ahmedabad,27-11-2023,24.23,48.64,4.56,3.35,0.4,6.26
AHM05,Rakhial,Ahmedabad,28-11-2023,36.43,78.24,4.42,3.2,0.6,7.26
AHM05,Rakhial,Ahmedabad,29-11-2023,39.28,85.42,3.47,3.22,0.76,10.28
AHM05,Rakhial,Ahmedabad,30-11-2023,36.29,78.62,3.1,3.13,0.45,10.38
AHM05,Rakhial,Ahmedabad,01-12-2023,24.3,55.64,2.61,3.17,0.62,14.66
AHM05,Rakhial,Ahmedabad,02-12-2023,21.34,47.49,2.52,3,0.9,11.48
AHM05,Rakhial,Ahmedabad,03-12-2023,26.51,56.13,4.41,3.13,0.92,11.37
AHM05,Rakhial,Ahmedabad,04-12-2023,22.19,49.02,4.44,3.14,0.91,16.02
AHM05,Rakhial,Ahmedabad,05-12-2023,23.28,50.21,3.33,3.13,0.9,17.03
AHM05,Rakhial,Ahmedabad,06-12-2023,27.54,60.35,3.99,3.33,0.91,20.62
AHM05,Rakhial,Ahmedabad,07-12-2023,38.99,84.68,3.88,3.69,1.05,22.94
AHM05,Rakhial,Ahmedabad,08-12-2023,45.9,94.7,3.83,3.87,0.64,19.33
AHM05,Rakhial,Ahmedabad,09-12-2023,55.23,114.53,3.95,3.99,0.67,14.32
AHM05,Rakhial,Ahmedabad,10-12-2023,64.35,99.28,4.17,4.58,0.21,19.64
AHM05,Rakhial,Ahmedabad,11-12-2023,56.97,118.08,4.33,4.62,0.23,15.89
AHM05,Rakhial,Ahmedabad,12-12-2023,53.31,107.82,4.04,4.31,0.21,14.96
AHM05,Rakhial,Ahmedabad,13-12-2023,47.53,96.92,3.84,4.29,0.05,17.67
AHM05,Rakhial,Ahmedabad,14-12-2023,32.97,69.27,3.4,4.88,0.3,23.5
AHM05,Rakhial,Ahmedabad,15-12-2023,51.31,106.99,3.65,3.71,0.57,19.43
AHM05,Rakhial,Ahmedabad,16-12-2023,83.71,167.72,6.5,3.75,0.44,17.41
AHM05,Rakhial,Ahmedabad,17-12-2023,79.92,160.49,5.49,2.59,0.43,17.14
AHM05,Rakhial,Ahmedabad,18-12-2023,45.94,97.08,5.24,2.77,0.26,26.52
AHM05,Rakhial,Ahmedabad,19-12-2023,43.97,94.59,4.81,2.74,0.8,31.64
AHM05,Rakhial,Ahmedabad,20-12-2023,46.05,96.92,5.04,4.79,0.76,30.09
AHM05,Rakhial,Ahmedabad,21-12-2023,44.09,92.69,5.14,2.96,0.82,26.15
AHM05,Rakhial,Ahmedabad,22-12-2023,52.72,110.88,5.53,5.62,0.83,23.91
AHM05,Rakhial,Ahmedabad,23-12-2023,80.13,162.99,7.04,8.2,0.99,19.31
AHM05,Rakhial,Ahmedabad,24-12-2023,70.11,144.29,5.59,2.95,0.2,28.9
AHM05,Rakhial,Ahmedabad,25-12-2023,101.83,204.89,6.37,3.01,0.52,26.88
AHM05,Rakhial,Ahmedabad,26-12-2023,113.16,224.56,6.83,2.98,0.31,19.52
AHM05,Rakhial,Ahmedabad,27-12-2023,101.5,203.5,6.48,2.15,0.24,15.98
AHM05,Rakhial,Ahmedabad,28-12-2023,72.72,151.28,5.04,2.78,0.39,22.74
AHM05,Rakhial,Ahmedabad,29-12-2023,76.04,155.37,5.8,3.01,1.44,21.25
AHM05,Rakhial,Ahmedabad,30-12-2023,91.21,186.74,6.22,3.33,0.51,16.52
AHM05,Rakhial,Ahmedabad,31-12-2023,81.66,164.96,6.41,2.09,0.71,9.46
AHM05,Rakhial,Ahmedabad,01-01-2024,90.15,180.55,5.31,2.21,0.71,17.79
AHM05,Rakhial,Ahmedabad,02-01-2024,72.16,144.12,4.86,1.79,0.94,15.84
AHM05,Rakhial,Ahmedabad,03-01-2024,72.5,142.16,4.7,1.8,0.94,14.59
AHM05,Rakhial,Ahmedabad,04-01-2024,68.96,136.91,4.37,1.94,1.08,16.08
AHM05,Rakhial,Ahmedabad,05-01-2024,84.67,166.65,5.15,2.92,1.25,18.59
AHM05,Rakhial,Ahmedabad,06-01-2024,56.21,112.01,4.22,3.99,0.55,18.99
AHM05,Rakhial,Ahmedabad,07-01-2024,50.21,103.25,3.99,1.82,1.03,23.04
AHM05,Rakhial,Ahmedabad,08-01-2024,63.19,125.94,6.52,1.97,1.05,14.09
AHM05,Rakhial,Ahmedabad,09-01-2024,88.99,176.32,8.66,2.77,1.01,13.86
AHM05,Rakhial,Ahmedabad,10-01-2024,80.66,161.47,8.15,2.14,0.96,18.77
AHM05,Rakhial,Ahmedabad,11-01-2024,69.87,141.69,15.55,2.11,0.98,15.53
AHM05,Rakhial,Ahmedabad,12-01-2024,73.45,147.77,14.41,3.67,0.53,12.92
AHM05,Rakhial,Ahmedabad,13-01-2024,85.65,171.07,23.47,4.57,0.99,12.72
AHM05,Rakhial,Ahmedabad,14-01-2024,59.7,121.89,13.34,6.53,0.39,17.06
AHM05,Rakhial,Ahmedabad,15-01-2024,72.3,145.53,19.1,4.17,1.05,17.85
AHM05,Rakhial,Ahmedabad,16-01-2024,87.47,173.47,26.61,4.43,0.71,18.48
AHM05,Rakhial,Ahmedabad,17-01-2024,100.87,197.97,27.51,7.19,0.42,12.64
AHM05,Rakhial,Ahmedabad,18-01-2024,81.41,163.88,19,3.42,0.57,16.01
AHM05,Rakhial,Ahmedabad,19-01-2024,77.1,155.59,14.78,7.45,0.41,19.1
AHM05,Rakhial,Ahmedabad,20-01-2024,50.23,101.2,11.18,4.5,0.89,21.19
AHM05,Rakhial,Ahmedabad,21-01-2024,50.47,101.81,11.53,5.24,0.91,21.79
AHM05,Rakhial,Ahmedabad,22-01-2024,74.03,145.85,24.46,12.31,0.67,18.02
AHM05,Rakhial,Ahmedabad,23-01-2024,78.09,156.61,28.23,5.57,0.56,14.02
AHM05,Rakhial,Ahmedabad,24-01-2024,67.74,133.49,26.49,4.6,0.67,12.29
AHM05,Rakhial,Ahmedabad,25-01-2024,55.7,111.43,16.97,7.07,0.74,15.13
AHM05,Rakhial,Ahmedabad,26-01-2024,52.21,106,18.3,5.14,1.63,18.98
AHM05,Rakhial,Ahmedabad,27-01-2024,49.98,100.97,23.38,7.68,1.4,19.83
AHM05,Rakhial,Ahmedabad,28-01-2024,71.76,142.68,27.73,6.04,0.97,22.94
AHM05,Rakhial,Ahmedabad,29-01-2024,64.37,127.35,24.62,6.42,0.42,14.23
AHM05,Rakhial,Ahmedabad,30-01-2024,58.77,117.68,13.71,6.1,1.18,17.96
AHM05,Rakhial,Ahmedabad,31-01-2024,60.16,119.57,19.16,6.8,0.91,12.65
AHM05,Rakhial,Ahmedabad,01-02-2024,47.32,93.15,31.14,5.58,1.28,8.47
AHM05,Rakhial,Ahmedabad,02-02-2024,65.82,128.55,41.19,6.16,1.15,10.62
AHM05,Rakhial,Ahmedabad,03-02-2024,79,155.76,36.63,7.96,1.08,13.55
AHM05,Rakhial,Ahmedabad,04-02-2024,66.04,131,23.87,7.96,0.54,20.19
AHM05,Rakhial,Ahmedabad,05-02-2024,33.89,68.84,11.13,5.26,1.24,8.07
AHM05,Rakhial,Ahmedabad,06-02-2024,41.54,83.8,9.23,5.22,1.01,17.19
AHM05,Rakhial,Ahmedabad,07-02-2024,38.77,78.53,10.43,6.44,0.56,11.1
AHM05,Rakhial,Ahmedabad,08-02-2024,40.1,82.92,34.44,3.69,0.51,31.33
AHM05,Rakhial,Ahmedabad,09-02-2024,58.6,118.56,58.15,2.73,0.64,18.65
AHM05,Rakhial,Ahmedabad,10-02-2024,55.38,113.47,56.16,2.92,0.71,14.52
AHM05,Rakhial,Ahmedabad,11-02-2024,47.54,99.36,55.44,2.82,0.74,14.95
AHM05,Rakhial,Ahmedabad,12-02-2024,58.05,119.85,54.06,3.26,0.8,14.39
AHM05,Rakhial,Ahmedabad,13-02-2024,69.35,141.73,57.9,5.1,0.75,27.42
AHM05,Rakhial,Ahmedabad,14-02-2024,71.55,146.49,56.31,9.81,0.96,27.84
AHM05,Rakhial,Ahmedabad,15-02-2024,69.86,147.15,55.69,4.41,0.78,28.06
AHM05,Rakhial,Ahmedabad,16-02-2024,76.52,159.53,60.46,2.92,0.79,29.86
AHM05,Rakhial,Ahmedabad,17-02-2024,79.4,161.15,59.68,4.79,0.7,22.12
AHM05,Rakhial,Ahmedabad,18-02-2024,76.76,157.14,60.93,4.73,0.41,18.57
AHM05,Rakhial,Ahmedabad,19-02-2024,57.96,117.06,53.72,9.81,0.79,17.33
AHM05,Rakhial,Ahmedabad,20-02-2024,55.6,110.15,50.15,5.11,0.86,9.39
AHM05,Rakhial,Ahmedabad,21-02-2024,43.86,89.18,49.68,3.58,0.79,11.46
AHM05,Rakhial,Ahmedabad,22-02-2024,46.26,91.63,49.1,5.93,0.94,11.77
AHM05,Rakhial,Ahmedabad,23-02-2024,70.68,142.07,59.56,5.77,0.9,21.08
AHM05,Rakhial,Ahmedabad,24-02-2024,60.59,123.17,55.01,4.87,0.55,24.67
AHM05,Rakhial,Ahmedabad,25-02-2024,54.8,111.93,59.52,3.89,0.65,23.62
AHM05,Rakhial,Ahmedabad,26-02-2024,60.93,130.17,55.1,5.32,0.65,27.66
AHM05,Rakhial,Ahmedabad,27-02-2024,68.7,147.55,58.02,6.47,0.54,28.16
AHM05,Rakhial,Ahmedabad,28-02-2024,63.05,132.92,62.62,5.56,0.47,29.47
AHM05,Rakhial,Ahmedabad,29-02-2024,74.97,157.17,60.2,6.12,0.59,28.67
AHM05,Rakhial,Ahmedabad,01-03-2024,77.74,156.82,74.02,14.93,0.55,19.39
AHM05,Rakhial,Ahmedabad,02-03-2024,41.24,88.72,231.78,9.81,1.08,10.7
AHM05,Rakhial,Ahmedabad,03-03-2024,24.87,51.6,176.33,3.48,1.86,20.99
AHM05,Rakhial,Ahmedabad,04-03-2024,62.52,137,94.66,7.73,1.5,22.83
AHM05,Rakhial,Ahmedabad,05-03-2024,65.21,144.61,36.02,5.96,0.75,27.47
AHM05,Rakhial,Ahmedabad,06-03-2024,74.49,165.18,42.01,6.25,0.59,30.54
AHM05,Rakhial,Ahmedabad,07-03-2024,92.99,225.18,42.53,5.57,0.45,22.15
AHM05,Rakhial,Ahmedabad,08-03-2024,59.8,200.91,45.57,10.64,0.75,24.71
AHM05,Rakhial,Ahmedabad,09-03-2024,54.95,204.72,38.71,7.34,0.78,32.76
AHM05,Rakhial,Ahmedabad,10-03-2024,54.09,181.56,42.16,7.18,0.64,32.8
AHM05,Rakhial,Ahmedabad,11-03-2024,52.36,198.83,46.45,7.26,0.46,24.55
AHM05,Rakhial,Ahmedabad,12-03-2024,27.98,136.1,39.05,7.58,0.88,14.3
AHM05,Rakhial,Ahmedabad,13-03-2024,64.77,157.44,33.33,4.7,0.31,19.84
AHM05,Rakhial,Ahmedabad,14-03-2024,110.71,228.18,31.75,7.74,0.79,23.72
AHM05,Rakhial,Ahmedabad,15-03-2024,68.91,270.78,41.08,10.59,1.45,32.18
AHM05,Rakhial,Ahmedabad,16-03-2024,61.34,274.5,40.48,8.43,0.76,23.9
AHM05,Rakhial,Ahmedabad,17-03-2024,39.04,190.24,26.69,4.63,0.12,35.3
AHM05,Rakhial,Ahmedabad,18-03-2024,35.5,176.82,29.93,4.53,0.84,32.39
AHM05,Rakhial,Ahmedabad,19-03-2024,78.59,181.2,35.62,7.96,0.7,27.93
AHM05,Rakhial,Ahmedabad,20-03-2024,87.52,181.36,38.4,5.31,0.86,27.01
AHM05,Rakhial,Ahmedabad,21-03-2024,93.24,198.2,41.42,7.72,0.67,31.81
AHM05,Rakhial,Ahmedabad,22-03-2024,69.19,143.94,49.49,16.89,0.51,19.66
AHM05,Rakhial,Ahmedabad,23-03-2024,43.48,89.4,29.08,11.65,1.3,15
