Timestamp,Station_Name,Latitude,Longitude,PM2.5 (µg/m³),PM10 (µg/m³),NO₂ (µg/m³),SO₂ (µg/m³),CO (mg/m³),O₃ (µg/m³),Cluster_Label,Is_Anomaly
2024-07-11 19:00:00,Chandkheda,23.11,72.57,20.8,35.97,37.65,8.64,0.81,30.65,0.0,False
2024-07-11 20:00:00,Chandkheda,23.11,72.57,21.4,36.77,40.6,8.15,0.86,30.92,0.0,False
2024-07-11 21:00:00,Chandkheda,23.11,72.57,19.9,32.75,33.0,6.34,0.86,26.94,0.0,False
2024-07-11 22:00:00,Chandkheda,23.11,72.57,27.85,45.03,24.59,13.36,0.86,16.97,0.0,False
2024-07-11 23:00:00,Chandkheda,23.11,72.57,28.65,48.35,30.99,14.56,0.84,16.5,0.0,False
2024-07-12 00:00:00,Chandkheda,23.11,72.57,21.07,36.42,26.31,10.52,0.8,16.61,0.0,False
2024-07-12 01:00:00,Chandkheda,23.11,72.57,19.3,32.92,21.84,10.22,0.81,16.91,0.0,False
2024-07-12 02:00:00,Chandkheda,23.11,72.57,19.7,32.25,21.66,12.81,0.8,13.86,0.0,False
2024-07-12 03:00:00,Chandkheda,23.11,72.57,22.3,40.25,25.1,11.88,0.78,12.72,0.0,False
2024-07-12 04:00:00,Chandkheda,23.11,72.57,21.82,39.95,19.14,10.2,0.79,14.7,0.0,False
2024-07-12 05:00:00,Chandkheda,23.11,72.57,22.15,38.35,21.62,11.55,0.82,16.23,0.0,False
2024-07-12 06:00:00,Chandkheda,23.11,72.57,27.45,44.62,22.1,9.92,0.82,15.18,0.0,False
2024-07-12 07:00:00,Chandkheda,23.11,72.57,29.7,49.0,20.55,9.4,0.86,17.78,0.0,False
2024-07-12 08:00:00,Chandkheda,23.11,72.57,30.05,50.9,26.3,11.14,0.85,19.07,0.0,False
2024-07-12 09:00:00,Chandkheda,23.11,72.57,30.75,51.48,28.3,11.38,0.83,24.05,0.0,False
2024-07-12 10:00:00,Chandkheda,23.11,72.57,32.73,55.33,28.93,9.34,0.81,32.31,0.0,False
2024-07-12 11:00:00,Chandkheda,23.11,72.57,35.35,61.6,22.27,10.97,0.83,32.9,0.0,False
2024-07-12 12:00:00,Chandkheda,23.11,72.57,30.8,53.05,23.21,9.24,0.8,34.19,0.0,False
2024-07-12 13:00:00,Chandkheda,23.11,72.57,35.45,58.52,25.5,8.74,0.77,34.04,0.0,False
2024-07-12 14:00:00,Chandkheda,23.11,72.57,37.65,65.38,28.86,14.01,0.77,35.59,0.0,False
2024-07-12 15:00:00,Chandkheda,23.11,72.57,36.95,62.7,30.03,16.96,0.77,42.16,0.0,False
2024-07-12 16:00:00,Chandkheda,23.11,72.57,33.35,58.1,25.67,13.0,0.79,31.78,0.0,False
2024-07-12 17:00:00,Chandkheda,23.11,72.57,22.43,37.9,35.17,11.17,0.88,27.46,0.0,False
2024-07-12 18:00:00,Chandkheda,23.11,72.57,44.0,142.75,46.7,9.79,0.93,24.41,0.0,False
2024-07-12 19:00:00,Chandkheda,23.11,72.57,26.07,53.67,40.88,8.44,0.94,23.86,0.0,False
2024-07-12 20:00:00,Chandkheda,23.11,72.57,15.23,25.27,29.83,13.56,0.97,21.12,0.0,False
2024-07-12 21:00:00,Chandkheda,23.11,72.57,23.18,39.08,27.57,15.17,0.98,18.67,0.0,False
2024-07-12 22:00:00,Chandkheda,23.11,72.57,29.88,52.28,29.53,7.79,0.94,13.31,0.0,False
2024-07-12 23:00:00,Chandkheda,23.11,72.57,30.45,53.8,29.12,6.71,0.97,18.37,0.0,False
2024-07-13 00:00:00,Chandkheda,23.11,72.57,20.7,40.1,31.14,10.27,0.95,17.71,0.0,False
2024-07-13 01:00:00,Chandkheda,23.11,72.57,21.35,39.55,29.88,9.8,0.9,17.8,0.0,False
2024-07-13 02:00:00,Chandkheda,23.11,72.57,20.65,34.6,24.09,12.86,0.9,18.23,0.0,False
2024-07-13 03:00:00,Chandkheda,23.11,72.57,23.58,39.78,24.21,13.54,0.91,18.06,0.0,False
2024-07-13 04:00:00,Chandkheda,23.11,72.57,21.8,37.53,18.32,9.53,0.63,15.07,0.0,False
2024-07-13 05:00:00,Chandkheda,23.11,72.57,22.15,37.2,19.57,10.28,0.89,18.46,0.0,False
2024-07-13 06:00:00,Chandkheda,23.11,72.57,22.8,38.9,17.61,12.61,0.92,18.29,0.0,False
2024-07-13 07:00:00,Chandkheda,23.11,72.57,24.9,43.85,15.68,11.21,0.92,17.7,0.0,False
2024-07-13 08:00:00,Chandkheda,23.11,72.57,26.38,46.73,26.86,8.63,0.95,18.01,0.0,False
2024-07-13 09:00:00,Chandkheda,23.11,72.57,28.62,50.83,28.91,8.77,0.94,17.67,0.0,False
2024-07-13 10:00:00,Chandkheda,23.11,72.57,26.88,48.03,21.16,8.82,0.89,13.9,0.0,False
2024-07-13 11:00:00,Chandkheda,23.11,72.57,26.9,48.0,26.26,15.59,0.92,17.88,0.0,False
2024-07-13 12:00:00,Chandkheda,23.11,72.57,30.95,53.7,22.63,8.69,0.9,18.09,0.0,False
2024-07-13 13:00:00,Chandkheda,23.11,72.57,29.87,52.12,16.96,10.49,0.95,31.3,0.0,False
2024-07-13 14:00:00,Chandkheda,23.11,72.57,30.9,50.77,28.22,11.43,0.9,31.32,0.0,False
2024-07-13 15:00:00,Chandkheda,23.11,72.57,30.3,49.17,22.14,9.48,0.96,32.25,0.0,False
2024-07-13 16:00:00,Chandkheda,23.11,72.57,33.58,56.98,21.41,10.32,0.96,34.91,0.0,False
2024-07-13 17:00:00,Chandkheda,23.11,72.57,43.93,74.1,23.07,11.79,0.96,34.65,0.0,False
2024-07-13 18:00:00,Chandkheda,23.11,72.57,41.98,70.82,19.85,11.42,1.0,34.62,0.0,False
2024-07-13 19:00:00,Chandkheda,23.11,72.57,51.83,88.0,24.38,10.88,1.17,28.46,0.0,False
2024-07-13 20:00:00,Chandkheda,23.11,72.57,35.8,59.47,30.13,13.91,1.13,27.14,0.0,False
2024-07-13 21:00:00,Chandkheda,23.11,72.57,27.18,44.7,24.54,8.41,1.08,26.71,0.0,False
2024-07-13 22:00:00,Chandkheda,23.11,72.57,40.45,68.22,13.96,9.41,1.15,23.6,0.0,False
2024-07-13 23:00:00,Chandkheda,23.11,72.57,48.7,84.4,10.04,4.79,0.97,13.41,0.0,False
2024-07-14 00:00:00,Chandkheda,23.11,72.57,45.1,76.28,19.04,12.31,1.08,20.2,0.0,False
2024-07-14 01:00:00,Chandkheda,23.11,72.57,36.67,62.33,17.15,11.17,1.07,20.22,0.0,False
2024-07-14 02:00:00,Chandkheda,23.11,72.57,29.68,47.6,15.78,9.82,0.98,23.81,0.0,False
2024-07-14 03:00:00,Chandkheda,23.11,72.57,25.95,43.02,12.14,9.47,0.99,23.73,0.0,False
2024-07-14 04:00:00,Chandkheda,23.11,72.57,29.25,48.0,17.27,13.14,1.03,26.3,0.0,False
2024-07-14 05:00:00,Chandkheda,23.11,72.57,34.05,57.08,20.55,14.35,1.05,27.13,0.0,False
2024-07-14 06:00:00,Chandkheda,23.11,72.57,32.73,58.12,14.96,8.54,1.06,16.87,0.0,False
2024-07-14 07:00:00,Chandkheda,23.11,72.57,30.13,52.77,20.15,7.48,1.08,20.13,0.0,False
2024-07-14 08:00:00,Chandkheda,23.11,72.57,29.28,49.73,20.84,12.73,1.1,22.48,0.0,False
2024-07-14 09:00:00,Chandkheda,23.11,72.57,35.17,58.93,25.28,13.96,1.09,18.64,0.0,False
2024-07-14 10:00:00,Chandkheda,23.11,72.57,39.85,67.18,24.11,11.15,1.03,23.62,0.0,False
2024-07-14 11:00:00,Chandkheda,23.11,72.57,40.23,68.25,27.55,13.17,1.08,26.92,0.0,False
2024-07-14 12:00:00,Chandkheda,23.11,72.57,41.0,71.33,35.09,10.54,1.06,34.75,0.0,False
2024-07-14 13:00:00,Chandkheda,23.11,72.57,37.2,63.02,29.76,11.14,1.04,27.41,0.0,False
2024-07-14 14:00:00,Chandkheda,23.11,72.57,39.47,68.57,27.5,11.87,1.02,31.79,0.0,False
2024-07-14 15:00:00,Chandkheda,23.11,72.57,39.45,67.05,21.95,14.54,1.04,36.98,0.0,False
2024-07-14 16:00:00,Chandkheda,23.11,72.57,41.7,75.38,20.89,10.74,1.04,40.51,0.0,False
2024-07-14 17:00:00,Chandkheda,23.11,72.57,41.65,73.38,16.41,7.32,1.0,38.44,0.0,False
2024-07-14 18:00:00,Chandkheda,23.11,72.57,46.83,83.3,15.57,14.42,1.05,34.59,0.0,False
2024-07-14 19:00:00,Chandkheda,23.11,72.57,57.3,106.4,26.09,14.74,1.1,34.92,0.0,False
2024-07-14 20:00:00,Chandkheda,23.11,72.57,36.25,68.3,29.03,10.61,1.19,39.55,0.0,False
2024-07-14 21:00:00,Chandkheda,23.11,72.57,28.17,49.48,33.67,10.99,1.21,29.14,0.0,False
2024-07-14 22:00:00,Chandkheda,23.11,72.57,33.43,56.9,31.16,10.86,1.19,24.29,0.0,False
2024-07-14 23:00:00,Chandkheda,23.11,72.57,36.0,58.8,24.22,9.72,1.21,28.39,0.0,False
2024-07-15 00:00:00,Chandkheda,23.11,72.57,42.65,74.12,27.85,12.18,1.2,10.29,0.0,False
2024-07-15 01:00:00,Chandkheda,23.11,72.57,47.7,79.05,20.53,12.52,1.12,12.27,0.0,False
2024-07-15 02:00:00,Chandkheda,23.11,72.57,44.9,74.02,21.94,12.76,1.11,12.26,0.0,False
2024-07-15 03:00:00,Chandkheda,23.11,72.57,32.88,53.7,17.16,12.14,1.13,12.1,0.0,False
2024-07-15 04:00:00,Chandkheda,23.11,72.57,33.2,55.27,15.26,13.51,1.12,12.59,0.0,False
2024-07-15 05:00:00,Chandkheda,23.11,72.57,32.75,54.77,17.78,12.07,1.17,12.46,0.0,False
2024-07-15 06:00:00,Chandkheda,23.11,72.57,27.95,48.75,16.02,9.7,1.22,12.65,0.0,False
2024-07-15 07:00:00,Chandkheda,23.11,72.57,42.15,74.97,19.69,11.03,1.24,15.49,0.0,False
2024-07-15 08:00:00,Chandkheda,23.11,72.57,36.88,66.45,17.41,13.04,1.24,17.31,0.0,False
2024-07-15 09:00:00,Chandkheda,23.11,72.57,31.2,54.78,21.06,12.96,1.23,20.28,0.0,False
2024-07-15 10:00:00,Chandkheda,23.11,72.57,36.52,64.47,20.34,14.98,1.24,23.84,0.0,False
2024-07-15 11:00:00,Chandkheda,23.11,72.57,36.62,66.47,19.58,15.55,1.22,26.45,0.0,False
2024-07-15 12:00:00,Chandkheda,23.11,72.57,26.75,48.75,40.81,10.02,1.19,29.6,0.0,False
2024-07-15 13:00:00,Chandkheda,23.11,72.57,13.95,23.32,36.01,10.98,1.21,29.93,0.0,False
2024-07-15 14:00:00,Chandkheda,23.11,72.57,25.57,39.98,28.01,8.55,1.34,28.44,0.0,False
2024-07-15 15:00:00,Chandkheda,23.11,72.57,36.48,59.75,30.4,7.4,1.31,28.47,0.0,False
2024-07-15 16:00:00,Chandkheda,23.11,72.57,17.45,27.82,36.21,14.1,1.16,28.11,0.0,False
2024-07-15 17:00:00,Chandkheda,23.11,72.57,17.85,31.28,23.12,15.17,1.23,25.16,0.0,False
2024-07-15 18:00:00,Chandkheda,23.11,72.57,24.9,43.6,21.34,10.23,1.26,23.82,0.0,False
2024-07-15 19:00:00,Chandkheda,23.11,72.57,11.35,19.75,22.26,9.42,1.31,23.89,0.0,False
2024-07-15 20:00:00,Chandkheda,23.11,72.57,12.85,23.92,19.61,10.15,1.33,18.77,0.0,False
2024-07-15 21:00:00,Chandkheda,23.11,72.57,13.18,22.27,21.73,9.14,1.4,10.99,0.0,False
2024-07-15 22:00:00,Chandkheda,23.11,72.57,12.95,23.32,21.74,13.34,1.35,10.76,0.0,False
2024-07-15 23:00:00,Chandkheda,23.11,72.57,11.55,21.3,14.77,9.85,1.21,11.12,0.0,False
2024-07-16 00:00:00,Chandkheda,23.11,72.57,10.53,26.45,16.45,10.46,1.26,11.05,0.0,False
2024-07-16 01:00:00,Chandkheda,23.11,72.57,8.75,19.3,18.8,9.2,1.25,11.52,0.0,False
2024-07-16 02:00:00,Chandkheda,23.11,72.57,11.22,18.6,14.16,14.04,1.27,11.65,0.0,False
2024-07-16 03:00:00,Chandkheda,23.11,72.57,14.78,22.85,13.52,13.91,1.26,11.35,0.0,False
2024-07-16 04:00:00,Chandkheda,23.11,72.57,11.6,19.6,16.52,12.09,1.26,10.83,0.0,False
2024-07-16 05:00:00,Chandkheda,23.11,72.57,11.02,21.95,14.89,12.67,1.3,11.61,0.0,False
2024-07-16 06:00:00,Chandkheda,23.11,72.57,15.8,31.35,15.3,11.4,1.32,10.95,0.0,False
2024-07-16 07:00:00,Chandkheda,23.11,72.57,20.3,35.83,14.53,8.87,1.35,12.77,0.0,False
2024-07-16 08:00:00,Chandkheda,23.11,72.57,16.57,30.7,15.65,15.15,1.41,14.17,0.0,False
2024-07-16 09:00:00,Chandkheda,23.11,72.57,19.52,33.75,16.22,15.99,1.4,15.1,0.0,False
2024-07-16 10:00:00,Chandkheda,23.11,72.57,28.2,54.63,19.68,11.89,1.44,22.0,0.0,False
2024-07-16 11:00:00,Chandkheda,23.11,72.57,32.9,63.55,22.72,12.16,1.44,22.02,0.0,False
2024-07-16 12:00:00,Chandkheda,23.11,72.57,30.25,53.35,12.7,96.31,0.89,11.5,0.0,False
2024-07-16 13:00:00,Chandkheda,23.11,72.57,29.98,52.15,22.62,67.01333333333334,1.36,35.14,0.0,False
2024-07-16 14:00:00,Chandkheda,23.11,72.57,31.05,59.35,19.28,37.71666666666667,1.35,36.38,0.0,False
2024-07-16 15:00:00,Chandkheda,23.11,72.57,27.3,49.3,20.69,8.42,1.35,41.23,0.0,False
2024-07-16 16:00:00,Chandkheda,23.11,72.57,26.15,47.28,17.63,8.36,1.32,36.87,0.0,False
2024-07-16 17:00:00,Chandkheda,23.11,72.57,31.48,56.08,17.43,11.89,1.41,39.56,0.0,False
2024-07-16 18:00:00,Chandkheda,23.11,72.57,31.82,55.12,22.48,10.64,1.45,34.53,0.0,False
2024-07-16 19:00:00,Chandkheda,23.11,72.57,36.2,63.45,23.7,9.64,1.51,34.94,0.0,False
2024-07-16 20:00:00,Chandkheda,23.11,72.57,35.38,60.98,26.2,13.29,1.28,29.69,0.0,False
2024-07-16 21:00:00,Chandkheda,23.11,72.57,30.25,59.25,35.91,11.78,0.92,17.85,0.0,False
2024-07-16 22:00:00,Chandkheda,23.11,72.57,21.38,37.15,25.24,12.09,0.94,10.86,0.0,False
2024-07-16 23:00:00,Chandkheda,23.11,72.57,19.25,32.35,23.04,13.73,0.95,9.7,0.0,False
2024-07-17 00:00:00,Chandkheda,23.11,72.57,20.68,34.97,14.29,11.55,0.92,10.89,0.0,False
2024-07-17 01:00:00,Chandkheda,23.11,72.57,22.0,38.67,14.15,12.72,0.95,10.95,0.0,False
2024-07-17 02:00:00,Chandkheda,23.11,72.57,17.6,29.12,16.86,9.84,0.94,9.91,0.0,False
2024-07-17 03:00:00,Chandkheda,23.11,72.57,20.25,35.5,18.68,9.1,0.97,10.1,0.0,False
2024-07-17 04:00:00,Chandkheda,23.11,72.57,20.1,35.97,17.16,12.32,0.97,10.57,0.0,False
2024-07-17 05:00:00,Chandkheda,23.11,72.57,11.85,25.57,17.89,12.58,0.96,10.61,0.0,False
2024-07-17 06:00:00,Chandkheda,23.11,72.57,17.42,31.02,20.18,12.51,0.97,10.56,0.0,False
2024-07-17 07:00:00,Chandkheda,23.11,72.57,19.98,34.27,24.33,11.96,0.99,12.38,0.0,False
2024-07-17 08:00:00,Chandkheda,23.11,72.57,16.3,27.5,27.51,10.62,1.01,15.98,0.0,False
2024-07-17 09:00:00,Chandkheda,23.11,72.57,15.75,26.9,32.61,11.77,0.99,19.3,0.0,False
2024-07-17 10:00:00,Chandkheda,23.11,72.57,16.6,27.67,30.92,11.97,0.98,21.62,0.0,False
2024-07-17 11:00:00,Chandkheda,23.11,72.57,17.02,28.85,28.19,12.16,0.99,21.81,0.0,False
2024-07-17 12:00:00,Chandkheda,23.11,72.57,18.6,31.5,36.5,11.96,0.97,33.84,0.0,False
2024-07-17 13:00:00,Chandkheda,23.11,72.57,17.77,29.08,28.44,11.51,0.97,35.57,0.0,False
2024-07-17 14:00:00,Chandkheda,23.11,72.57,19.05,32.6,28.41,10.7,0.96,35.45,0.0,False
2024-07-17 15:00:00,Chandkheda,23.11,72.57,19.15,32.97,28.3,12.16,0.99,31.55,0.0,False
2024-07-17 16:00:00,Chandkheda,23.11,72.57,21.5,36.55,42.7,13.17,0.95,38.47,0.0,False
2024-07-17 17:00:00,Chandkheda,23.11,72.57,22.88,37.95,35.68,12.05,0.94,37.52,0.0,False
2024-07-17 18:00:00,Chandkheda,23.11,72.57,22.9,37.95,41.81,14.2,1.0,35.29,0.0,False
2024-07-17 19:00:00,Chandkheda,23.11,72.57,26.7,45.0,60.82,14.51,1.01,27.62,0.0,False
2024-07-17 20:00:00,Chandkheda,23.11,72.57,21.47,36.28,50.94,12.15,1.01,19.81,0.0,False
2024-07-17 21:00:00,Chandkheda,23.11,72.57,16.7,28.23,42.06,12.11,0.99,13.26,0.0,False
2024-07-17 22:00:00,Chandkheda,23.11,72.57,17.2,30.68,50.43,9.63,1.0,13.56,0.0,False
2024-07-17 23:00:00,Chandkheda,23.11,72.57,17.65,30.6,39.56,8.5,1.02,13.27,0.0,False
2024-07-18 00:00:00,Chandkheda,23.11,72.57,14.2,23.47,35.31,12.7,1.02,13.93,0.0,False
2024-07-18 01:00:00,Chandkheda,23.11,72.57,15.38,24.62,30.62,13.1,0.99,13.19,0.0,False
2024-07-18 02:00:00,Chandkheda,23.11,72.57,16.72,26.88,28.99,12.68,1.0,13.38,0.0,False
2024-07-18 03:00:00,Chandkheda,23.11,72.57,13.35,22.5,25.88,8.27,1.03,10.2,0.0,False
2024-07-18 04:00:00,Chandkheda,23.11,72.57,16.77,31.75,28.98,8.72,1.02,13.62,0.0,False
2024-07-18 05:00:00,Chandkheda,23.11,72.57,15.18,31.13,27.06,9.32,0.99,12.93,0.0,False
2024-07-18 06:00:00,Chandkheda,23.11,72.57,15.3,25.92,19.62,10.66,1.06,13.37,0.0,False
2024-07-18 07:00:00,Chandkheda,23.11,72.57,21.28,39.68,23.36,12.01,1.05,16.04,0.0,False
2024-07-18 08:00:00,Chandkheda,23.11,72.57,31.25,57.72,29.37,9.16,1.09,16.47,0.0,False
2024-07-18 09:00:00,Chandkheda,23.11,72.57,27.77,49.82,26.26,8.4,1.13,21.41,0.0,False
2024-07-18 10:00:00,Chandkheda,23.11,72.57,28.15,52.65,34.05,11.49,1.16,25.26,0.0,False
2024-07-18 11:00:00,Chandkheda,23.11,72.57,28.33,51.62,35.05,12.8,1.12,35.53,0.0,False
2024-07-18 12:00:00,Chandkheda,23.11,72.57,25.88,47.55,27.45,8.91,1.1,39.17,0.0,False
2024-07-18 13:00:00,Chandkheda,23.11,72.57,25.17,43.75,30.74,8.84,1.08,39.41,0.0,False
2024-07-18 14:00:00,Chandkheda,23.11,72.57,20.48,34.33,27.72,12.18,1.03,35.3,0.0,False
2024-07-18 15:00:00,Chandkheda,23.11,72.57,21.15,38.05,29.11,14.02,1.06,36.91,0.0,False
2024-07-18 16:00:00,Chandkheda,23.11,72.57,24.62,43.4,28.43,10.6,1.05,44.3,0.0,False
2024-07-18 17:00:00,Chandkheda,23.11,72.57,31.5,56.37,27.94,56.5,0.84,42.82,0.0,False
2024-07-18 18:00:00,Chandkheda,23.11,72.57,33.98,59.28,32.39,7.77,1.14,29.68,0.0,False
2024-07-18 19:00:00,Chandkheda,23.11,72.57,26.15,45.1,37.5,9.95,1.08,31.74,0.0,False
2024-07-18 20:00:00,Chandkheda,23.11,72.57,26.0,46.1,46.33,8.65,1.1,21.53,0.0,False
2024-07-18 21:00:00,Chandkheda,23.11,72.57,20.23,37.68,37.96,7.54,1.08,13.53,0.0,False
2024-07-18 22:00:00,Chandkheda,23.11,72.57,14.5,27.5,39.94,12.38,1.08,17.06,0.0,False
2024-07-18 23:00:00,Chandkheda,23.11,72.57,16.05,30.15,33.05,11.4,1.09,16.42,0.0,False
2024-07-19 00:00:00,Chandkheda,23.11,72.57,14.32,25.4,26.61,12.95,1.08,17.01,0.0,False
2024-07-19 01:00:00,Chandkheda,23.11,72.57,11.7,20.43,30.01,12.06,1.03,15.25,0.0,False
2024-07-19 02:00:00,Chandkheda,23.11,72.57,16.9,28.85,28.13,10.28,1.08,17.34,0.0,False
2024-07-19 03:00:00,Chandkheda,23.11,72.57,17.57,35.98,23.25,8.72,1.09,16.89,0.0,False
2024-07-19 04:00:00,Chandkheda,23.11,72.57,10.47,20.95,21.51,11.28,1.1,17.24,0.0,False
2024-07-19 05:00:00,Chandkheda,23.11,72.57,11.47,21.73,22.63,10.93,1.1,16.81,0.0,False
2024-07-19 06:00:00,Chandkheda,23.11,72.57,16.7,40.12,21.81,9.8,1.14,17.24,0.0,False
2024-07-19 07:00:00,Chandkheda,23.11,72.57,18.88,38.0,21.98,10.5,1.19,14.51,0.0,False
2024-07-19 08:00:00,Chandkheda,23.11,72.57,15.6,30.1,22.53,10.91,1.23,12.89,0.0,False
2024-07-19 09:00:00,Chandkheda,23.11,72.57,15.93,32.08,25.3,9.57,1.24,19.21,0.0,False
2024-07-19 10:00:00,Chandkheda,23.11,72.57,22.5,44.05,33.27,14.29,1.22,22.81,0.0,False
2024-07-19 11:00:00,Chandkheda,23.11,72.57,18.85,32.67,40.2,15.86,1.19,30.56,0.0,False
2024-07-19 12:00:00,Chandkheda,23.11,72.57,21.52,38.38,40.4,9.6,1.18,37.65,0.0,False
2024-07-19 13:00:00,Chandkheda,23.11,72.57,15.6,31.18,29.72,9.24,1.15,35.62,0.0,False
2024-07-19 14:00:00,Chandkheda,23.11,72.57,18.95,34.6,32.55,13.85,1.16,43.39,0.0,False
2024-07-19 15:00:00,Chandkheda,23.11,72.57,21.55,40.53,34.92,14.27,1.18,43.22,0.0,False
2024-07-19 16:00:00,Chandkheda,23.11,72.57,17.92,33.55,35.29,12.07,1.14,41.1,0.0,False
2024-07-19 17:00:00,Chandkheda,23.11,72.57,24.7,47.0,48.97,13.99,1.2,36.95,0.0,False
2024-07-19 18:00:00,Chandkheda,23.11,72.57,23.67,49.2,35.66,14.03,1.24,29.89,0.0,False
2024-07-19 19:00:00,Chandkheda,23.11,72.57,27.2,52.15,34.2,12.59,1.26,28.14,0.0,False
2024-07-19 20:00:00,Chandkheda,23.11,72.57,30.0,54.38,34.31,12.0,1.23,25.19,0.0,False
2024-07-19 21:00:00,Chandkheda,23.11,72.57,20.05,33.4,35.04,11.4,1.21,10.77,0.0,False
2024-07-19 22:00:00,Chandkheda,23.11,72.57,20.02,33.48,40.16,9.2,1.19,10.69,0.0,False
2024-07-19 23:00:00,Chandkheda,23.11,72.57,16.75,26.85,33.89,9.36,1.21,10.93,0.0,False
2024-07-20 00:00:00,Chandkheda,23.11,72.57,19.2,36.57,31.96,13.13,1.18,10.63,0.0,False
2024-07-20 01:00:00,Chandkheda,23.11,72.57,19.7,36.35,30.71,12.39,1.19,10.5,0.0,False
2024-07-20 02:00:00,Chandkheda,23.11,72.57,19.65,32.77,29.0,11.82,1.22,10.78,0.0,False
2024-07-20 03:00:00,Chandkheda,23.11,72.57,15.1,25.73,23.04,12.48,1.21,10.72,0.0,False
2024-07-20 04:00:00,Chandkheda,23.11,72.57,14.1,25.33,22.25,11.18,1.22,10.61,0.0,False
2024-07-20 05:00:00,Chandkheda,23.11,72.57,15.62,27.77,22.93,10.47,1.27,10.62,0.0,False
2024-07-20 06:00:00,Chandkheda,23.11,72.57,17.3,29.05,21.2,11.67,1.25,11.22,0.0,False
2024-07-20 07:00:00,Chandkheda,23.11,72.57,24.65,42.88,27.34,10.68,1.28,13.4,0.0,False
2024-07-20 08:00:00,Chandkheda,23.11,72.57,22.38,41.8,36.39,9.95,1.3,16.9,0.0,False
2024-07-20 09:00:00,Chandkheda,23.11,72.57,19.55,39.33,44.84,11.92,1.29,22.43,0.0,False
2024-07-20 10:00:00,Chandkheda,23.11,72.57,20.27,38.27,49.81,14.74,1.27,25.54,0.0,False
2024-07-20 11:00:00,Chandkheda,23.11,72.57,21.38,38.77,30.46,14.79,1.23,31.78,0.0,False
2024-07-20 12:00:00,Chandkheda,23.11,72.57,17.75,33.23,20.71,10.31,1.12,35.44,0.0,False
2024-07-20 13:00:00,Chandkheda,23.11,72.57,18.45,35.73,25.9,9.09,1.11,42.29,0.0,False
2024-07-20 14:00:00,Chandkheda,23.11,72.57,24.68,44.53,31.51,13.8,1.12,44.33,0.0,False
2024-07-20 15:00:00,Chandkheda,23.11,72.57,25.83,48.13,34.85,14.98,1.14,43.77,0.0,False
2024-07-20 16:00:00,Chandkheda,23.11,72.57,22.97,40.53,34.37,13.94,1.14,41.21,0.0,False
2024-07-20 17:00:00,Chandkheda,23.11,72.57,22.77,39.58,38.42,14.18,1.11,33.93,0.0,False
2024-07-20 18:00:00,Chandkheda,23.11,72.57,25.75,45.0,45.47,9.94,1.12,30.16,0.0,False
2024-07-20 19:00:00,Chandkheda,23.11,72.57,23.65,41.7,35.75,10.21,1.14,25.53,0.0,False
2024-07-20 20:00:00,Chandkheda,23.11,72.57,21.08,37.65,37.33,10.04,1.18,22.96,0.0,False
2024-07-20 21:00:00,Chandkheda,23.11,72.57,21.6,37.55,34.47,9.93,1.21,16.26,0.0,False
2024-07-20 22:00:00,Chandkheda,23.11,72.57,18.95,34.67,32.21,13.87,1.19,12.8,0.0,False
2024-07-20 23:00:00,Chandkheda,23.11,72.57,15.45,27.5,29.62,14.13,1.21,13.39,0.0,False
2024-07-21 00:00:00,Chandkheda,23.11,72.57,16.0,26.2,33.35,8.7,1.21,12.58,0.0,False
2024-07-21 01:00:00,Chandkheda,23.11,72.57,16.18,24.67,31.58,8.19,1.2,12.98,0.0,False
2024-07-21 02:00:00,Chandkheda,23.11,72.57,18.57,30.63,32.65,11.13,1.2,12.89,0.0,False
2024-07-21 03:00:00,Chandkheda,23.11,72.57,20.0,33.08,40.86,11.21,1.21,12.81,0.0,False
2024-07-21 04:00:00,Chandkheda,23.11,72.57,14.02,23.75,32.02,14.76,1.2,12.91,0.0,False
2024-07-21 05:00:00,Chandkheda,23.11,72.57,13.9,26.48,22.7,14.89,1.23,13.08,0.0,False
2024-07-21 06:00:00,Chandkheda,23.11,72.57,10.4,27.05,27.2,13.18,1.25,12.66,0.0,False
2024-07-21 07:00:00,Chandkheda,23.11,72.57,5.83,10.9,24.7,12.63,1.27,14.78,0.0,False
2024-07-21 08:00:00,Chandkheda,23.11,72.57,31.98,58.97,29.06,13.45,1.31,18.93,0.0,False
2024-07-21 09:00:00,Chandkheda,23.11,72.57,25.35,43.42,33.6,13.8,1.32,20.27,0.0,False
2024-07-21 10:00:00,Chandkheda,23.11,72.57,14.35,24.73,33.71,10.4,1.3,23.53,0.0,False
2024-07-21 11:00:00,Chandkheda,23.11,72.57,21.1,36.02,39.29,10.55,1.29,23.48,0.0,False
2024-07-21 12:00:00,Chandkheda,23.11,72.57,23.75,42.95,35.45,11.82,1.23,30.05,0.0,False
2024-07-21 13:00:00,Chandkheda,23.11,72.57,24.55,41.62,34.76,12.09,1.23,36.44,0.0,False
2024-07-21 14:00:00,Chandkheda,23.11,72.57,23.5,39.12,33.55,10.59,1.22,44.65,0.0,False
2024-07-21 15:00:00,Chandkheda,23.11,72.57,27.22,48.25,34.98,10.84,1.22,43.66,0.0,False
2024-07-21 16:00:00,Chandkheda,23.11,72.57,32.4,59.57,28.73,13.57,1.23,39.16,0.0,False
2024-07-21 17:00:00,Chandkheda,23.11,72.57,37.77,65.22,21.21,11.79,1.25,34.58,0.0,False
